,id,cliente_id,direccion_adicional_id,tipo_falla,descripcion,estado,created_at,updated_at
1653,1654,48,48,conectividad,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2025-01-12 12:53:00,2025-01-12 13:29:00
1654,1655,64,64,software,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2025-01-15 13:58:00,2025-01-15 19:36:00
1655,1656,34,34,otro,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2025-01-18 08:43:00,2025-01-18 13:41:00
1656,1657,52,52,conectividad,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2025-01-17 00:07:00,2025-01-17 04:34:00
1657,1658,51,51,hardware,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2025-01-15 21:05:00,2025-01-15 21:53:00
1658,1659,14,14,software,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2025-01-14 15:06:00,2025-01-14 20:02:00
1659,1660,54,54,software,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2025-01-25 05:16:00,2025-01-25 06:22:00
1660,1661,32,32,software,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2025-01-24 20:41:00,2025-01-24 21:47:00
1661,1662,27,27,conectividad,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2025-01-24 16:01:00,2025-01-24 16:18:00
1662,1663,61,61,otro,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2025-01-20 04:24:00,2025-01-20 08:04:00
1663,1664,15,15,otro,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2025-01-25 12:46:00,2025-01-25 18:18:00
1664,1665,24,24,otro,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2025-01-23 15:16:00,2025-01-23 16:38:00
1665,1666,68,68,conectividad,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2025-01-24 18:11:00,2025-01-24 21:55:00
1666,1667,28,28,hardware,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2025-01-22 08:27:00,2025-01-22 11:11:00
1667,1668,23,23,hardware,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2025-01-25 15:03:00,2025-01-25 21:01:00
1668,1669,19,19,hardware,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2025-01-20 01:14:00,2025-01-20 04:01:00
1669,1670,65,65,otro,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2025-01-25 19:41:00,2025-01-25 23:49:00
1670,1671,25,25,hardware,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2025-01-21 03:25:00,2025-01-21 04:42:00
1671,1672,17,17,conectividad,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2025-01-22 11:27:00,2025-01-22 16:48:00
1672,1673,62,62,software,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2025-01-24 07:01:00,2025-01-24 08:24:00
1673,1674,64,64,otro,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2025-01-21 15:38:00,2025-01-21 20:10:00
1674,1675,18,18,hardware,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2025-01-21 14:27:00,2025-01-21 18:41:00
1675,1676,45,45,conectividad,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2025-01-20 23:17:00,2025-01-21 04:56:00
1676,1677,56,56,otro,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2025-01-31 16:01:00,2025-01-31 20:45:00
1677,1678,11,11,hardware,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2025-01-26 12:17:00,2025-01-26 16:44:00
1678,1679,37,37,conectividad,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2025-01-29 21:59:00,2025-01-30 02:06:00
1679,1680,53,53,conectividad,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2025-01-28 22:18:00,2025-01-28 22:59:00
1680,1681,48,48,software,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2025-01-26 22:22:00,2025-01-27 02:03:00
1681,1682,67,67,software,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2025-01-29 13:51:00,2025-01-29 15:19:00
1682,1683,9,9,hardware,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2025-01-28 09:13:00,2025-01-28 10:12:00
1683,1684,12,12,hardware,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2025-01-31 02:37:00,2025-01-31 03:16:00
1684,1685,17,17,hardware,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2025-01-27 00:52:00,2025-01-27 01:04:00
1685,1686,63,63,otro,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2025-01-29 07:56:00,2025-01-29 11:47:00
1686,1687,59,59,hardware,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2025-01-30 06:52:00,2025-01-30 09:51:00
1687,1688,11,11,conectividad,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2025-01-27 01:10:00,2025-01-27 02:18:00
1688,1689,12,12,conectividad,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2025-01-28 03:50:00,2025-01-28 07:45:00
1689,1690,1,1,otro,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2025-01-26 12:15:00,2025-01-26 16:04:00
1690,1691,27,27,software,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2025-01-28 14:53:00,2025-01-28 15:21:00
1691,1692,67,67,conectividad,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2025-02-01 19:09:00,2025-02-02 00:54:00
1692,1693,49,49,software,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2025-01-26 06:08:00,2025-01-26 10:46:00
1693,1694,56,56,hardware,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2025-01-30 19:42:00,2025-01-30 21:00:00
1694,1695,48,48,otro,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2025-01-31 04:08:00,2025-01-31 06:26:00
1695,1696,2,2,hardware,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2025-01-26 11:34:00,2025-01-26 15:37:00
1696,1697,57,57,conectividad,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2025-01-29 22:22:00,2025-01-30 00:19:00
1697,1698,70,70,conectividad,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2025-01-31 09:52:00,2025-01-31 11:47:00
1698,1699,36,36,hardware,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2025-02-04 08:01:00,2025-02-04 11:26:00
1699,1700,7,7,hardware,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2025-02-05 22:36:00,2025-02-06 01:11:00
1700,1701,43,43,otro,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2025-02-02 06:05:00,2025-02-02 10:27:00
1701,1702,52,52,conectividad,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2025-02-08 04:02:00,2025-02-08 06:25:00
1702,1703,15,15,software,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2025-02-07 15:26:00,2025-02-07 21:02:00
1703,1704,57,57,software,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2025-02-05 06:52:00,2025-02-05 10:46:00
1704,1705,69,69,hardware,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2025-02-07 21:39:00,2025-02-07 22:29:00
1705,1706,29,29,software,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2025-02-04 01:54:00,2025-02-04 02:57:00
1706,1707,11,11,hardware,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2025-02-14 00:48:00,2025-02-14 05:06:00
1707,1708,49,49,conectividad,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2025-02-11 05:44:00,2025-02-11 08:28:00
1708,1709,52,52,otro,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2025-02-13 17:03:00,2025-02-13 20:06:00
1709,1710,49,49,conectividad,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2025-02-12 08:09:00,2025-02-12 12:21:00
1710,1711,16,16,otro,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2025-02-12 21:56:00,2025-02-13 03:53:00
1711,1712,23,23,otro,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2025-02-09 09:23:00,2025-02-09 11:41:00
1712,1713,68,68,hardware,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2025-02-12 03:01:00,2025-02-12 08:07:00
1713,1714,50,50,hardware,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2025-02-15 03:43:00,2025-02-15 09:27:00
1714,1715,17,17,software,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2025-02-15 11:05:00,2025-02-15 14:20:00
1715,1716,22,22,conectividad,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2025-02-11 08:07:00,2025-02-11 10:30:00
1716,1717,64,64,software,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2025-02-11 09:04:00,2025-02-11 12:06:00
1717,1718,29,29,hardware,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2025-02-11 07:18:00,2025-02-11 12:34:00
1718,1719,20,20,conectividad,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2025-02-10 02:10:00,2025-02-10 04:46:00
1719,1720,47,47,conectividad,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2025-02-11 14:23:00,2025-02-11 16:03:00
1720,1721,34,34,conectividad,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2025-02-10 10:11:00,2025-02-10 15:42:00
1721,1722,36,36,hardware,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2025-02-14 00:11:00,2025-02-14 00:39:00
1722,1723,59,59,software,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2025-02-13 18:27:00,2025-02-13 23:06:00
1723,1724,47,47,hardware,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2025-02-12 10:56:00,2025-02-12 13:48:00
1724,1725,48,48,otro,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2025-02-12 00:24:00,2025-02-12 03:54:00
1725,1726,51,51,software,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2025-02-15 17:12:00,2025-02-15 19:44:00
1726,1727,60,60,conectividad,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2025-02-15 00:50:00,2025-02-15 02:15:00
1727,1728,67,67,conectividad,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2025-02-15 17:34:00,2025-02-15 18:39:00
1728,1729,7,7,hardware,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2025-02-10 03:05:00,2025-02-10 03:38:00
1729,1730,13,13,otro,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2025-02-11 06:01:00,2025-02-11 06:12:00
1730,1731,44,44,hardware,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2025-02-12 16:22:00,2025-02-12 22:16:00
1731,1732,34,34,conectividad,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2025-02-16 08:42:00,2025-02-16 14:16:00
1732,1733,56,56,software,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2025-02-20 23:49:00,2025-02-21 02:37:00
1733,1734,24,24,otro,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2025-02-21 00:20:00,2025-02-21 04:33:00
1734,1735,42,42,software,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2025-02-21 16:37:00,2025-02-21 22:19:00
1735,1736,7,7,otro,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2025-02-16 03:09:00,2025-02-16 04:36:00
1736,1737,33,33,hardware,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2025-02-19 23:09:00,2025-02-20 04:22:00
1737,1738,12,12,otro,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2025-02-19 10:32:00,2025-02-19 14:35:00
1738,1739,65,65,software,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2025-02-19 15:55:00,2025-02-19 17:21:00
1739,1740,36,36,software,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2025-02-22 23:30:00,2025-02-23 01:59:00
1740,1741,39,39,conectividad,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2025-02-21 02:05:00,2025-02-21 03:04:00
1741,1742,63,63,hardware,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2025-02-18 08:01:00,2025-02-18 12:37:00
1742,1743,23,23,conectividad,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2025-02-17 17:24:00,2025-02-17 19:06:00
1743,1744,12,12,hardware,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2025-02-16 16:06:00,2025-02-16 18:15:00
1744,1745,54,54,hardware,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2025-02-18 00:27:00,2025-02-18 04:26:00
1745,1746,9,9,hardware,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2025-02-19 08:43:00,2025-02-19 12:04:00
1746,1747,53,53,hardware,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2025-02-16 04:12:00,2025-02-16 06:52:00
1747,1748,11,11,software,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2025-02-17 14:42:00,2025-02-17 19:38:00
1748,1749,18,18,otro,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2025-02-18 04:44:00,2025-02-18 06:42:00
1749,1750,23,23,conectividad,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2025-02-21 17:37:00,2025-02-21 20:07:00
1750,1751,1,1,otro,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2025-02-20 15:51:00,2025-02-20 16:01:00
1751,1752,47,47,conectividad,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2025-02-17 02:41:00,2025-02-17 03:34:00
1752,1753,42,42,otro,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2025-02-17 08:47:00,2025-02-17 13:58:00
1753,1754,60,60,software,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2025-02-19 11:49:00,2025-02-19 16:34:00
1754,1755,70,70,otro,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2025-02-19 08:35:00,2025-02-19 10:38:00
1755,1756,52,52,conectividad,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2025-02-19 21:56:00,2025-02-20 03:42:00
1756,1757,2,2,otro,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2025-02-23 12:48:00,2025-02-23 17:44:00
1757,1758,1,1,hardware,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2025-02-25 01:02:00,2025-02-25 04:48:00
1758,1759,36,36,hardware,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2025-02-26 10:57:00,2025-02-26 15:49:00
1759,1760,15,15,software,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2025-03-01 05:55:00,2025-03-01 11:05:00
1760,1761,41,41,otro,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2025-02-28 21:07:00,2025-02-28 22:05:00
1761,1762,15,15,hardware,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2025-03-02 08:31:00,2025-03-02 10:45:00
1762,1763,25,25,hardware,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2025-03-04 16:56:00,2025-03-04 22:04:00
1763,1764,3,3,hardware,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2025-03-03 07:37:00,2025-03-03 08:01:00
1764,1765,21,21,software,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2025-03-05 22:21:00,2025-03-06 02:11:00
1765,1766,53,53,conectividad,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2025-03-03 16:47:00,2025-03-03 20:36:00
1766,1767,52,52,conectividad,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2025-03-03 02:03:00,2025-03-03 05:03:00
1767,1768,8,8,hardware,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2025-03-03 23:00:00,2025-03-04 01:56:00
1768,1769,35,35,software,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2025-03-02 14:33:00,2025-03-02 14:53:00
1769,1770,25,25,otro,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2025-03-02 06:13:00,2025-03-02 06:43:00
1770,1771,18,18,hardware,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2025-03-07 18:21:00,2025-03-07 21:41:00
1771,1772,38,38,hardware,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2025-03-07 15:40:00,2025-03-07 19:05:00
1772,1773,67,67,hardware,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2025-03-07 02:40:00,2025-03-07 04:18:00
1773,1774,45,45,software,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2025-03-05 15:33:00,2025-03-05 20:53:00
1774,1775,15,15,software,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2025-03-03 14:17:00,2025-03-03 17:43:00
1775,1776,44,44,software,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2025-03-03 11:17:00,2025-03-03 13:46:00
1776,1777,68,68,software,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2025-03-14 23:07:00,2025-03-15 01:25:00
1777,1778,27,27,otro,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2025-03-12 23:36:00,2025-03-13 04:47:00
1778,1779,8,8,hardware,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2025-03-13 15:43:00,2025-03-13 17:49:00
1779,1780,49,49,hardware,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2025-03-11 14:58:00,2025-03-11 18:47:00
1780,1781,47,47,conectividad,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2025-03-11 04:56:00,2025-03-11 10:03:00
1781,1782,24,24,software,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2025-03-15 17:59:00,2025-03-15 20:15:00
1782,1783,42,42,otro,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2025-03-09 15:44:00,2025-03-09 18:56:00
1783,1784,17,17,software,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2025-03-09 23:16:00,2025-03-10 01:05:00
1784,1785,69,69,software,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2025-03-12 20:21:00,2025-03-12 21:10:00
1785,1786,46,46,conectividad,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2025-03-13 19:36:00,2025-03-14 00:52:00
1786,1787,52,52,conectividad,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2025-03-14 10:32:00,2025-03-14 12:29:00
1787,1788,50,50,conectividad,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2025-03-11 13:53:00,2025-03-11 18:02:00
1788,1789,45,45,conectividad,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2025-03-12 13:42:00,2025-03-12 16:17:00
1789,1790,15,15,otro,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2025-03-13 14:18:00,2025-03-13 15:53:00
1790,1791,61,61,software,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2025-03-14 16:45:00,2025-03-14 21:45:00
1791,1792,16,16,software,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2025-03-15 11:02:00,2025-03-15 11:28:00
1792,1793,37,37,hardware,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2025-03-13 21:44:00,2025-03-14 03:37:00
1793,1794,30,30,hardware,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2025-03-14 18:10:00,2025-03-14 18:45:00
1794,1795,8,8,conectividad,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2025-03-10 14:04:00,2025-03-10 18:19:00
1795,1796,56,56,hardware,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2025-03-10 14:36:00,2025-03-10 15:50:00
1796,1797,19,19,hardware,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2025-03-12 06:42:00,2025-03-12 07:57:00
1797,1798,38,38,hardware,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2025-03-18 12:52:00,2025-03-18 16:35:00
1798,1799,7,7,software,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2025-03-20 09:09:00,2025-03-20 09:52:00
1799,1800,30,30,conectividad,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2025-03-17 14:54:00,2025-03-17 17:58:00
1800,1801,65,65,software,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2025-03-22 23:57:00,2025-03-23 02:17:00
1801,1802,69,69,software,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2025-03-22 21:16:00,2025-03-22 22:57:00
1802,1803,63,63,conectividad,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2025-03-17 16:59:00,2025-03-17 22:39:00
1803,1804,46,46,software,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2025-03-17 01:50:00,2025-03-17 02:11:00
1804,1805,51,51,hardware,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2025-03-20 21:49:00,2025-03-21 01:21:00
1805,1806,20,20,software,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2025-03-18 23:23:00,2025-03-19 01:48:00
1806,1807,21,21,otro,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2025-03-25 16:36:00,2025-03-25 21:14:00
1807,1808,13,13,hardware,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2025-03-23 06:21:00,2025-03-23 11:44:00
1808,1809,21,21,otro,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2025-03-29 02:54:00,2025-03-29 05:05:00
1809,1810,66,66,conectividad,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2025-03-24 16:29:00,2025-03-24 18:45:00
1810,1811,29,29,otro,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2025-03-23 17:11:00,2025-03-23 20:58:00
1811,1812,54,54,hardware,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2025-04-02 18:17:00,2025-04-02 19:01:00
1812,1813,37,37,otro,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2025-03-31 04:56:00,2025-03-31 09:51:00
1813,1814,6,6,conectividad,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2025-04-04 16:46:00,2025-04-04 20:00:00
1814,1815,3,3,otro,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2025-04-05 15:04:00,2025-04-05 18:57:00
1815,1816,5,5,hardware,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2025-04-02 09:43:00,2025-04-02 10:37:00
